note_id,char,pinyin,english,rank,hsk,is_surname,tier,recommendation,tags
1768474724625,耳,ěr,Ear,887,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-3
1768474724626,闻,wén,Smell / Hear,825,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-3
1768474724627,联,lián,Unite / Connect,356,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-3
1768474724628,系,xì,System,216,1,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-3
1768474724629,女,nǚ,Woman,224,1,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-3
1768474724630,妈,mā,Mom,750,1,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-3
1768474724631,好,hǎo,Good,82,1,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-3
1768474724632,始,shǐ,Begin,381,2,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-3
1768474724633,西,xī,West,167,1,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-3
1768474724634,要,yào,Want / Important,26,2,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-3
1768474724635,如,rú,Like / As if,67,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-3
1768474724636,她,tā,She,91,1,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-3
1768474724637,楼,lóu,Building,876,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-3
1768474724638,又,yòu,Also / Again,126,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-3
1768474724639,汉,hàn,Han / Chinese,711,1,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-3
1768474724640,对,duì,Correct / Pair,33,1,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-3
1768474724641,没,méi,Not have,72,1,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-3
1768474724642,取,qǔ,Take / Fetch,323,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-3
1768474724643,最,zuì,Most,139,2,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-3
1768474724644,曼,màn,Graceful,1224,N/A,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-3
1768474724645,慢,màn,Slow,822,2,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-3
1768474724646,支,zhī,Branch / Support,437,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-3
1768474724647,皮,pí,Skin,741,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-3
1768474724648,书,shū,Book,282,1,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-3
1768474724649,有,yǒu,Have,8,1,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-3
1768474724650,随,suí,"Casual, Follow",498,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-3
1768474724651,友,yǒu,Friend,594,1,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-3
1768474724652,发,fā,Send / Hair,47,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-3
1768474724653,六,liù,Six,478,1,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-3
1768474724654,言,yán,Speech,355,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-3
1768474724655,信,xìn,Letter / Trust,176,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-3
1768474724656,文,wén,Culture / Text,148,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-3
1768474724657,这,zhè,This,11,1,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-3
1768474724658,父,fù,Father,589,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-3
1768474724659,交,jiāo,Exchange,320,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-3
1768474724660,校,xiào,School,633,1,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-3
1768474724661,⻛,fēng,Wind,Unranked,N/A,No,Tier 4: Rare / Surname (>3500 or Unranked),1 Card (Recognition Only),MBP-3
1768474724662,网,wǎng,Net,605,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-3
1768474724663,那,nà,That,38,1,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-3
1768474724664,哪,nǎ,Which,652,1,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-3
1768474724665,衣,yī,Clothes,725,1,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-3
1768474724666,袋,dài,Bag / Pocket,1310,4,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-3
1768474724667,被,bèi,By / Quilt,154,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-3
1768474724668,艮,gèn,Blunt / Stop,4564,N/A,No,Tier 4: Rare / Surname (>3500 or Unranked),1 Card (Recognition Only),MBP-4
1768474724669,很,hěn,Very,138,1,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724670,银,yín,Silver,757,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724671,⻓,cháng,Long,Unranked,N/A,No,Tier 4: Rare / Surname (>3500 or Unranked),1 Card (Recognition Only),MBP-4
1768474724672,报,bào,Report / News,234,2,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724673,服,fú,Clothes / Serve,365,1,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724674,元,yuán,Origin / Yuan,370,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724675,远,yuǎn,Far,386,2,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724676,玩,wán,Play,1072,2,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-4
1768474724677,园,yuán,Garden,988,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724678,完,wán,Complete,301,2,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724679,院,yuàn,Courtyard,338,1,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724680,字,zì,Character,393,1,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724681,定,dìng,Fix / Decide,77,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724682,安,ān,Safe / Peace,232,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724683,寄,jì,Mail / Send,1611,4,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-4
1768474724684,宝,bǎo,Treasure,811,5,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724685,匕,bǐ,Dagger,3252,N/A,No,Tier 4: Rare / Surname (>3500 or Unranked),1 Card (Recognition Only),MBP-4
1768474724686,比,bǐ,Compare,199,2,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724687,它,tā,It,107,2,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724688,此,cǐ,This,116,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724689,些,xiē,Some,86,1,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724690,能,néng,Able / Can,35,1,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724691,夕,xī,Sunset / Evening,2003,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-4
1768474724692,多,duō,Many,61,1,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724693,名,míng,Name,203,1,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724694,够,gòu,Enough,538,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724695,外,wài,Outside,131,2,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724696,歹,dǎi,Bad / Vicious,2905,6,No,Tier 3: Lower-Freq (Rank 2501-3500),2 Cards or 1 Card,MBP-4
1768474724697,死,sǐ,Die,317,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724698,少,shǎo,Few / Little,233,1,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724699,吵,chǎo,Noisy,2040,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-4
1768474724700,步,bù,Step,349,2,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724701,⻉,bèi,Shell / Valuable,Unranked,N/A,No,Tier 4: Rare / Surname (>3500 or Unranked),1 Card (Recognition Only),MBP-4
1768474724702,员,yuán,Member,200,2,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724703,贵,guì,Expensive,873,2,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724704,⻚,yè,Page,Unranked,N/A,No,Tier 4: Rare / Surname (>3500 or Unranked),1 Card (Recognition Only),MBP-4
1768474724705,题,tí,Topic,218,2,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724706,⻅,jiàn,See,Unranked,N/A,No,Tier 4: Rare / Surname (>3500 or Unranked),1 Card (Recognition Only),MBP-4
1768474724707,现,xiàn,Appear / Now,70,1,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724708,首,shǒu,Head / Chief,481,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724709,道,dào,Way / Path,52,2,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724710,直,zhí,Straight,255,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724711,真,zhēn,Real,204,2,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724712,廿,niàn,Twenty,3383,N/A,No,Tier 4: Rare / Surname (>3500 or Unranked),1 Card (Recognition Only),MBP-4
1768474724713,甘,gān,Sweet,1408,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-4
1768474724714,某,mǒu,Certain / Some,517,5,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724715,其,qí,Such / That,85,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724716,期,qī,Period / Time,253,1,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724717,厂,chǎng,Factory / Cliff,963,5,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724718,厌,yàn,Detest,1633,4,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-4
1768474724719,斤,jīn,Axe / 500g,1866,3,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-4
1768474724720,听,tīng,Listen,285,1,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724721,近,jìn,Near,374,2,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724722,诉,sù,Tell,595,2,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724723,后,hòu,Behind,48,1,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724724,厚,hòu,Thick,1235,4,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-4
1768474724725,反,fǎn,Reverse,237,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724726,饭,fàn,Rice / Meal,935,1,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724727,饱,bǎo,Full (eaten),1998,3,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-4
1768474724728,饿,è,Hungry,1911,3,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-4
1768474724729,工,gōng,Work,118,1,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724730,江,jiāng,River,577,4,Yes,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724731,左,zuǒ,Left,782,2,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724732,右,yòu,Right,783,2,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724733,差,chà,Difference,732,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724734,红,hóng,Red,502,2,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724735,约,yuē,Agreement,424,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724736,合,hé,Combine,171,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724737,给,gěi,Give,180,2,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724738,拿,ná,Hold / Take,645,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724739,穴,xué,Cave,1940,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-4
1768474724740,穿,chuān,Wear / Pierce,785,2,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724741,空,kōng,Empty / Air,272,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724742,深,shēn,Deep,401,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724743,式,shì,Style,303,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724744,试,shì,Try / Test,643,2,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724745,刀,dāo,Knife,1067,4,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-4
1768474724746,分,fēn,Divide,79,1,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724747,份,fèn,Portion,784,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724748,切,qiē,Cut,337,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724749,划,"<span class=""tone2"">huá</span> <!-- hua -->",Row / Scratch,522,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724750,别,bié,Don&#x27;t / Separate,222,2,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724751,刚,gāng,Just now,621,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724752,班,bān,Class / Shift,884,2,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724753,前,qián,Front / Before,93,1,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724754,召,zhào,Summon,1214,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-4
1768474724755,绍,shào,Introduce,1234,2,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-4
1768474724756,照,zhào,Shine / Photo,443,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724757,片,piàn,Slice / Film,455,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724758,至,zhì,Until / Reach,267,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724759,到,dào,Arrive,22,2,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724760,井,jǐng,Well,1431,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-4
1768474724761,进,jìn,Enter,81,2,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724762,山,shān,Mountain,259,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724763,出,chū,Go out / Exit,28,1,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724764,岁,suì,Age,772,1,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724765,亦,"<span class=""tone4"">yì</span> <!-- yi -->",Also,886,6,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724766,变,biàn,Change,225,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724767,田,tián,Field,778,6,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724768,果,guǒ,Fruit / Result,165,1,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724769,课,kè,Class / Lesson,1208,2,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-4
1768474724770,思,sī,Think,298,2,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724771,单,dān,Single,389,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724772,鱼,yú,Fish,852,2,Yes,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724773,男,nán,Male,602,2,Yes,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724774,累,lèi,Tired,1323,2,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-4
1768474724775,花,huā,Flower / Spend,410,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724776,草,cǎo,Grass,789,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724777,猫,māo,Cat,1673,1,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-4
1768474724778,药,yào,Medicine,662,2,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724779,宽,kuān,Wide,1155,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-4
1768474724780,采,cǎi,Pick / Gather,585,5,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724781,菜,cài,Vegetable / Dish,1266,1,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-4
1768474724782,受,shòu,Receive / Bear,238,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724783,爱,ài,Love,394,1,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724784,共,gòng,Together / Common,330,2,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724785,借,jiè,Borrow / Lend,984,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724786,错,cuò,Wrong / Mistake,638,2,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724787,收,shōu,Receive / Collect,351,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724788,改,gǎi,Change / Correct,350,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724789,数,shù,Number / Math,231,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724790,古,gǔ,Ancient,509,5,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724791,苦,"<span class=""tone3"">kǔ</span> <!-- ku -->",Bitter,634,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724792,做,zuò,Do / Make,246,1,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724793,者,zhě,One who / Person,103,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724794,猪,zhū,Pig,1762,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-4
1768474724795,都,dōu,All / Both,68,1,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724796,老,lǎo,Old,179,1,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724797,孝,xiào,Filial piety,2116,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-4
1768474724798,教,jiào,Teach,191,2,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724799,五,wǔ,Five,279,1,Yes,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724800,语,yǔ,Language,493,1,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724801,广,guǎng,Wide / Broad,468,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724802,床,chuáng,Bed,1068,2,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-4
1768474724803,店,diàn,Shop,1041,1,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-4
1768474724804,应,yīng,Should / Respond,144,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724805,兴,xìng,Interest / Mood,531,1,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724806,学,xué,Study / School,66,1,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724807,觉,jué,Feel / Sense,327,1,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724808,亥,hài,12th Branch,3179,N/A,No,Tier 4: Rare / Surname (>3500 or Unranked),1 Card (Recognition Only),MBP-4
1768474724809,该,gāi,Should,319,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724810,孩,hái,Child,533,2,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724811,水,shuǐ,Water,202,1,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724812,冰,bīng,Ice,1070,3,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-4
1768474724813,求,qiú,Request / Beg,312,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724814,球,qiú,Ball,628,2,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724815,救,jiù,Save / Rescue,872,5,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724816,火,huǒ,Fire,433,2,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724817,灯,dēng,Lamp,1115,3,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-4
1768474724818,烦,fán,Annoying,1253,4,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-4
1768474724819,里,lǐ,Inside,50,1,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724820,重,zhòng,Heavy / Important,140,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724821,懂,dǒng,Understand,1211,2,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-4
